lat;lng;STREET TYPOLOGY;NUMBER OF AMENITIES;MAIN CATEGORY
48.862302;2.301954;primary;0;NEED
48.862415;2.302369;primary;0;NEED
48.862561;2.30965;primary;0;NEED
48.862546;2.308971;primary;0;NEED
48.862531;2.308292;primary;0;NEED
48.862515;2.307612;primary;0;NEED
48.862499;2.306933;primary;0;NEED
48.862486;2.306254;primary;0;NEED
48.862469;2.305575;primary;0;NEED
48.862452;2.304896;primary;0;NEED
48.86244;2.304217;primary;0;NEED
48.862428;2.303538;primary;0;NEED
48.862421;2.302859;primary;0;NEED
48.853441;2.344142;primary;0;NEED
48.853666;2.344306;primary;0;NEED
48.820376;2.325436;primary;0;NEED
48.820117;2.325463;primary;0;NEED
48.819857;2.325489;primary;0;NEED
48.901204;2.370844;primary;0;NEED
48.901097;2.370549;primary;0;NEED
48.900929;2.370323;primary;0;NEED
48.898274;2.386343;primary;0;NEED
48.898341;2.386188;primary;0;NEED
48.850408;2.360093;primary;0;NEED
48.850585;2.360686;primary;0;NEED
48.850763;2.361278;primary;0;NEED
48.858442;2.312431;primary;0;NEED
48.858411;2.312931;primary;0;NEED
48.858389;2.313433;primary;0;NEED
48.858039;2.314703;primary;0;NEED
48.858196;2.314453;primary;0;NEED
48.83757;2.373655;primary;0;NEED
48.837686;2.373534;primary;0;NEED
48.839379;2.371381;primary;0;NEED
48.839535;2.371167;primary;0;NEED
48.827183;2.385858;primary;0;NEED
48.826838;2.386288;primary;0;NEED
48.826494;2.386718;primary;0;NEED
48.826171;2.387183;primary;0;NEED
48.82586;2.387667;primary;0;NEED
48.862439;2.301945;primary;0;NEED
48.862427;2.301604;primary;0;NEED
48.85428;2.344819;primary;0;NEED
48.854345;2.344895;primary;0;NEED
48.844436;2.365086;primary;0;NEED
48.84426;2.364774;primary;0;NEED
48.851324;2.278476;primary;0;NEED
48.85159;2.278965;primary;0;NEED
48.85187;2.279437;primary;0;NEED
48.852151;2.279909;primary;0;NEED
48.852427;2.280387;primary;0;NEED
48.862457;2.293894;primary;0;NEED
48.862674;2.294429;primary;0;NEED
48.862849;2.295;primary;0;NEED
48.863024;2.29557;primary;0;NEED
48.863199;2.29614;primary;0;NEED
48.863372;2.296712;primary;0;NEED
48.863499;2.29731;primary;0;NEED
48.863626;2.297909;primary;0;NEED
48.863753;2.298507;primary;0;NEED
48.86388;2.299106;primary;0;NEED
48.827912;2.266981;primary;0;NEED
48.828054;2.266638;primary;0;NEED
48.869319;2.324749;primary;0;NEED
48.869396;2.325171;primary;0;NEED
48.8601;2.367466;primary;0;NEED
48.859714;2.367557;primary;0;NEED
48.859328;2.367651;primary;0;NEED
48.858942;2.367744;primary;0;NEED
48.858556;2.367835;primary;0;NEED
48.858732;2.34835;primary;0;NEED
48.859134;2.348572;primary;0;NEED
48.859537;2.348794;primary;0;NEED
48.859942;2.349009;primary;0;NEED
48.860343;2.349237;primary;0;NEED
48.860745;2.349465;primary;0;NEED
48.861148;2.349687;primary;0;NEED
48.861548;2.349919;primary;0;NEED
48.861948;2.350154;primary;0;NEED
48.869328;2.354256;primary;0;NEED
48.869461;2.353628;primary;0;NEED
48.8696;2.353003;primary;0;NEED
48.815898;2.420047;primary;0;NEED
48.816192;2.419895;primary;0;NEED
48.816499;2.419838;primary;0;NEED
48.815782;2.419933;primary;0;NEED
48.815542;2.420074;primary;0;NEED
48.815302;2.420215;primary;0;NEED
48.815602;2.420339;primary;0;NEED
48.815898;2.420047;primary;0;NEED
48.845004;2.434577;primary;0;NEED
48.845062;2.433944;primary;0;NEED
48.845117;2.43331;primary;0;NEED
48.845172;2.432676;primary;0;NEED
48.845235;2.432043;primary;0;NEED
48.845292;2.43141;primary;0;NEED
48.845341;2.430774;primary;0;NEED
48.845399;2.430141;primary;0;NEED
48.845461;2.429508;primary;0;NEED
48.845522;2.428875;primary;0;NEED
48.845543;2.42824;primary;0;NEED
48.845801;2.425143;primary;0;NEED
48.84589;2.424707;primary;0;NEED
48.845931;2.424251;primary;0;NEED
48.845801;2.425143;primary;0;NEED
48.845756;2.425652;primary;0;NEED
48.845711;2.426161;primary;0;NEED
48.845666;2.426669;primary;0;NEED
48.845621;2.427178;primary;0;NEED
48.822387;2.314187;primary;0;NEED
48.822161;2.313812;primary;0;NEED
48.821916;2.313464;primary;0;NEED
48.852963;2.396949;primary;0;NEED
48.853035;2.397185;primary;0;NEED
48.844837;2.363899;primary;0;NEED
48.844758;2.364018;primary;0;NEED
48.843759;2.36447;primary;0;NEED
48.843434;2.364363;primary;0;NEED
48.844861;2.435773;primary;0;NEED
48.844803;2.436433;primary;0;NEED
48.851585;2.31449;primary;0;NEED
48.851242;2.314145;primary;0;NEED
48.850821;2.314386;primary;0;NEED
48.850539;2.314539;primary;0;NEED
48.850821;2.314386;primary;0;NEED
48.851197;2.314492;primary;0;NEED
48.851585;2.31449;primary;0;NEED
48.851242;2.314145;primary;0;NEED
48.850821;2.314386;primary;0;NEED
48.849419;2.354838;primary;0;NEED
48.849355;2.355382;primary;0;NEED
48.849336;2.355934;primary;0;NEED
48.84945;2.354422;primary;0;NEED
48.849419;2.354838;primary;0;NEED
48.847479;2.365556;primary;0;NEED
48.847254;2.365817;primary;0;NEED
48.847254;2.365817;primary;0;NEED
48.846972;2.366178;primary;0;NEED
48.846972;2.366178;primary;0;NEED
48.84679;2.366412;primary;0;NEED
48.846593;2.366617;primary;0;NEED
48.846593;2.366617;primary;0;NEED
48.846438;2.366678;primary;0;NEED
48.845289;2.368324;primary;0;NEED
48.845536;2.367902;primary;0;NEED
48.84567;2.367407;primary;0;NEED
48.845541;2.367058;primary;0;NEED
48.845308;2.366643;primary;0;NEED
48.845076;2.366228;primary;0;NEED
48.844843;2.365812;primary;0;NEED
48.845645;2.367249;primary;0;NEED
48.845541;2.367058;primary;0;NEED
48.849453;2.356991;primary;0;NEED
48.849604;2.357483;primary;0;NEED
48.849756;2.357975;primary;0;NEED
48.849908;2.358467;primary;0;NEED
48.850059;2.358959;primary;0;NEED
48.843434;2.364363;primary;0;NEED
48.843693;2.364668;primary;0;NEED
48.843832;2.364925;primary;0;NEED
48.843683;2.365524;primary;0;NEED
48.843683;2.365524;primary;0;NEED
48.844016;2.365083;primary;0;NEED
48.838674;2.336648;primary;0;NEED
48.838966;2.336655;primary;0;NEED
48.839258;2.336662;primary;0;NEED
48.840905;2.337245;primary;0;NEED
48.84119;2.337407;primary;0;NEED
48.841473;2.337577;primary;0;NEED
48.841756;2.337747;primary;0;NEED
48.846934;2.413895;primary;0;NEED
48.846805;2.413842;primary;0;NEED
48.827648;2.38962;primary;0;NEED
48.827887;2.389182;primary;0;NEED
48.828127;2.388745;primary;0;NEED
48.828398;2.388355;primary;0;NEED
48.826382;2.391619;primary;0;NEED
48.826679;2.391292;primary;0;NEED
48.82693;2.390888;primary;0;NEED
48.827162;2.390455;primary;0;NEED
48.827404;2.390037;primary;0;NEED
48.827648;2.38962;primary;0;NEED
48.82507;2.38024;primary;0;NEED
48.825199;2.380675;primary;0;NEED
48.825341;2.381101;primary;0;NEED
48.825483;2.381527;primary;0;NEED
48.834548;2.332532;primary;0;NEED
48.83476;2.3323;primary;0;NEED
48.83502;2.332186;primary;0;NEED
48.841509;2.329768;primary;0;NEED
48.841086;2.329925;primary;0;NEED
48.840663;2.330084;primary;0;NEED
48.84024;2.330243;primary;0;NEED
48.839817;2.330403;primary;0;NEED
48.839392;2.33055;primary;0;NEED
48.837465;2.374054;primary;0;NEED
48.83771;2.374497;primary;0;NEED
48.837955;2.37494;primary;0;NEED
48.8382;2.375383;primary;0;NEED
48.838445;2.375826;primary;0;NEED
48.837629;2.373874;primary;0;NEED
48.83757;2.373655;primary;0;NEED
48.864673;2.412284;primary;0;NEED
48.864559;2.412571;primary;0;NEED
48.882515;2.370361;primary;0;NEED
48.882742;2.370306;primary;0;NEED
48.820018;2.339748;primary;0;NEED
48.819899;2.340369;primary;0;NEED
48.819771;2.340987;primary;0;NEED
48.819678;2.34162;primary;0;NEED
48.820351;2.338138;primary;0;NEED
48.820252;2.338573;primary;0;NEED
48.820157;2.33901;primary;0;NEED
48.820166;2.339693;primary;0;NEED
48.820306;2.339228;primary;0;NEED
48.819333;2.361973;primary;0;NEED
48.819015;2.362201;primary;0;NEED
48.818686;2.362395;primary;0;NEED
48.818357;2.362588;primary;0;NEED
48.818028;2.362782;primary;0;NEED
48.831718;2.397942;primary;0;NEED
48.831849;2.397729;primary;0;NEED
48.871322;2.272656;primary;0;NEED
48.871146;2.272404;primary;0;NEED
48.818901;2.365693;primary;0;NEED
48.819171;2.365988;primary;0;NEED
48.819529;2.36601;primary;0;NEED
48.819888;2.366032;primary;0;NEED
48.819488;2.344602;primary;0;NEED
48.819537;2.343931;primary;0;NEED
48.820655;2.337652;primary;0;NEED
48.820744;2.337067;primary;0;NEED
48.82087;2.336497;primary;0;NEED
48.820995;2.335926;primary;0;NEED
48.821121;2.335356;primary;0;NEED
48.821249;2.334787;primary;0;NEED
48.869968;2.323348;primary;0;NEED
48.869725;2.323423;primary;0;NEED
48.854537;2.283592;primary;0;NEED
48.854236;2.283212;primary;0;NEED
48.853948;2.282807;primary;0;NEED
48.853675;2.28238;primary;0;NEED
48.853414;2.281936;primary;0;NEED
48.853154;2.28149;primary;0;NEED
48.852895;2.281044;primary;0;NEED
48.839942;2.26702;primary;0;NEED
48.84019;2.266465;primary;0;NEED
48.840439;2.26591;primary;0;NEED
48.840687;2.265355;primary;0;NEED
48.83985;2.267222;primary;0;NEED
48.839942;2.26702;primary;0;NEED
48.841899;2.262679;primary;0;NEED
48.842161;2.262177;primary;0;NEED
48.84243;2.261684;primary;0;NEED
48.841463;2.263659;primary;0;NEED
48.841681;2.263169;primary;0;NEED
48.841899;2.262679;primary;0;NEED
48.840687;2.265355;primary;0;NEED
48.840881;2.264931;primary;0;NEED
48.841075;2.264507;primary;0;NEED
48.841269;2.264083;primary;0;NEED
48.841463;2.263659;primary;0;NEED
48.889961;2.303976;primary;0;NEED
48.890151;2.304367;primary;0;NEED
48.890341;2.304757;primary;0;NEED
48.890529;2.305151;primary;0;NEED
48.884324;2.328884;primary;0;NEED
48.884092;2.328535;primary;0;NEED
48.883868;2.328174;primary;0;NEED
48.883709;2.327755;primary;0;NEED
48.835729;2.279419;primary;0;NEED
48.835567;2.279999;primary;0;NEED
48.835398;2.280575;primary;0;NEED
48.835229;2.281151;primary;0;NEED
48.835059;2.281726;primary;0;NEED
48.834883;2.282297;primary;0;NEED
48.834696;2.28286;primary;0;NEED
48.834492;2.28341;primary;0;NEED
48.834288;2.283959;primary;0;NEED
48.821631;2.369126;primary;0;NEED
48.821453;2.368559;primary;0;NEED
48.821243;2.368018;primary;0;NEED
48.821061;2.367454;primary;0;NEED
48.82088;2.366889;primary;0;NEED
48.820699;2.366324;primary;0;NEED
48.820515;2.365761;primary;0;NEED
48.820335;2.365195;primary;0;NEED
48.820154;2.36463;primary;0;NEED
48.90046;2.329685;primary;0;NEED
48.900083;2.329577;primary;0;NEED
48.899703;2.329485;primary;0;NEED
48.899327;2.329365;primary;0;NEED
48.898999;2.329477;primary;0;NEED
48.818878;2.359537;primary;0;NEED
48.818955;2.360183;primary;0;NEED
48.819049;2.360823;primary;0;NEED
48.819128;2.361469;primary;0;NEED
48.819234;2.362097;primary;0;NEED
48.819458;2.362657;primary;0;NEED
48.820802;2.414727;primary;0;NEED
48.820402;2.414461;primary;0;NEED
48.820013;2.414127;primary;0;NEED
48.819604;2.413899;primary;0;NEED
48.898936;2.382928;primary;0;NEED
48.898875;2.383276;primary;0;NEED
48.886575;2.384666;primary;0;NEED
48.886618;2.384807;primary;0;NEED
48.840865;2.265301;primary;0;NEED
48.84072;2.265044;primary;0;NEED
48.84072;2.265044;primary;0;NEED
48.840513;2.264623;primary;0;NEED
48.840305;2.264201;primary;0;NEED
48.840098;2.263779;primary;0;NEED
48.840963;2.265479;primary;0;NEED
48.841137;2.265814;primary;0;NEED
48.84131;2.266149;primary;0;NEED
48.893423;2.267118;primary;0;NEED
48.89316;2.266636;primary;0;NEED
48.892897;2.266153;primary;0;NEED
48.892633;2.265671;primary;0;NEED
48.892375;2.265182;primary;0;NEED
48.892118;2.264693;primary;0;NEED
48.893826;2.267906;primary;0;NEED
48.893625;2.267512;primary;0;NEED
48.893423;2.267118;primary;0;NEED
48.897749;2.267448;primary;0;NEED
48.897969;2.267991;primary;0;NEED
48.89819;2.268533;primary;0;NEED
48.898411;2.269074;primary;0;NEED
48.898623;2.269625;primary;0;NEED
48.898827;2.270181;primary;0;NEED
48.89903;2.270739;primary;0;NEED
48.899232;2.271298;primary;0;NEED
48.899436;2.271855;primary;0;NEED
48.899638;2.272414;primary;0;NEED
48.899835;2.272977;primary;0;NEED
48.900045;2.273529;primary;0;NEED
48.900236;2.274096;primary;0;NEED
48.900421;2.274669;primary;0;NEED
48.900595;2.275248;primary;0;NEED
48.825226;2.380207;primary;0;NEED
48.825113;2.379636;primary;0;NEED
48.824933;2.379096;primary;0;NEED
48.830609;2.386007;primary;0;NEED
48.830286;2.386411;primary;0;NEED
48.830675;2.38612;primary;0;NEED
48.830933;2.385789;primary;0;NEED
48.831192;2.385459;primary;0;NEED
48.831451;2.385128;primary;0;NEED
48.831709;2.384798;primary;0;NEED
48.830346;2.386516;primary;0;NEED
48.830675;2.38612;primary;0;NEED
48.830286;2.386411;primary;0;NEED
48.830033;2.386679;primary;0;NEED
48.838465;2.376387;primary;0;NEED
48.838695;2.376095;primary;0;NEED
48.838924;2.375803;primary;0;NEED
48.83839;2.376245;primary;0;NEED
48.838093;2.376609;primary;0;NEED
48.837789;2.376961;primary;0;NEED
48.837468;2.377274;primary;0;NEED
48.837139;2.377568;primary;0;NEED
48.838856;2.375676;primary;0;NEED
48.838623;2.37596;primary;0;NEED
48.83839;2.376245;primary;0;NEED
48.843017;2.370971;primary;0;NEED
48.843253;2.370649;primary;0;NEED
48.843488;2.370328;primary;0;NEED
48.843488;2.370328;primary;0;NEED
48.843811;2.369904;primary;0;NEED
48.844134;2.36948;primary;0;NEED
48.844481;2.369109;primary;0;NEED
48.897639;2.386764;primary;0;NEED
48.897635;2.387224;primary;0;NEED
48.897631;2.387685;primary;0;NEED
48.897622;2.388146;primary;0;NEED
48.891634;2.263875;primary;0;NEED
48.89171;2.264094;primary;0;NEED
48.891634;2.263875;primary;0;NEED
48.891411;2.263412;primary;0;NEED
48.891208;2.262928;primary;0;NEED
48.891011;2.262438;primary;0;NEED
48.890811;2.261951;primary;0;NEED
48.890586;2.261491;primary;0;NEED
48.864277;2.319848;primary;0;NEED
48.864182;2.320162;primary;0;NEED
48.864086;2.320476;primary;0;NEED
48.864086;2.320476;primary;0;NEED
48.863914;2.320953;primary;0;NEED
48.86374;2.321429;primary;0;NEED
48.863546;2.321886;primary;0;NEED
48.864416;2.302727;primary;0;NEED
48.864528;2.303374;primary;0;NEED
48.86457;2.304037;primary;0;NEED
48.864583;2.304705;primary;0;NEED
48.864598;2.305373;primary;0;NEED
48.864611;2.306041;primary;0;NEED
48.864669;2.306702;primary;0;NEED
48.864143;2.300827;primary;0;NEED
48.864234;2.30146;primary;0;NEED
48.864325;2.302094;primary;0;NEED
48.864416;2.302727;primary;0;NEED
48.873824;2.295916;primary;0;NEED
48.873865;2.296288;primary;0;NEED
48.873906;2.29666;primary;0;NEED
48.87495;2.30657;primary;0;NEED
48.874969;2.305963;primary;0;NEED
48.87495;2.30657;primary;0;NEED
48.874967;2.307091;primary;0;NEED
48.874983;2.307613;primary;0;NEED
48.874999;2.308135;primary;0;NEED
48.875014;2.308657;primary;0;NEED
48.874779;2.305183;primary;0;NEED
48.874777;2.305578;primary;0;NEED
48.8748;2.305971;primary;0;NEED
48.874803;2.304656;primary;0;NEED
48.874779;2.305183;primary;0;NEED
48.896541;2.263878;primary;0;NEED
48.896279;2.263415;primary;0;NEED
48.896;2.262974;primary;0;NEED
48.895695;2.262577;primary;0;NEED
48.897023;2.265006;primary;0;NEED
48.896782;2.264442;primary;0;NEED
48.896541;2.263878;primary;0;NEED
48.864562;2.293684;primary;0;NEED
48.864194;2.293307;primary;0;NEED
48.863826;2.292931;primary;0;NEED
48.863458;2.292554;primary;0;NEED
48.86309;2.292178;primary;0;NEED
48.853867;2.344368;primary;0;NEED
48.854065;2.344585;primary;0;NEED
48.854264;2.344801;primary;0;NEED
48.84633;2.366988;primary;0;NEED
48.846593;2.366617;primary;0;NEED
48.845289;2.368324;primary;0;NEED
48.845542;2.368011;primary;0;NEED
48.845796;2.367698;primary;0;NEED
48.844659;2.369136;primary;0;NEED
48.844942;2.368771;primary;0;NEED
48.845226;2.368405;primary;0;NEED
48.861609;2.297698;primary;0;NEED
48.8618;2.298304;primary;0;NEED
48.861954;2.298933;primary;0;NEED
48.862086;2.299574;primary;0;NEED
48.862179;2.300231;primary;0;NEED
48.862242;2.300895;primary;0;NEED
48.862276;2.301564;primary;0;NEED
48.879549;2.30498;primary;0;NEED
48.879629;2.305355;primary;0;NEED
48.840261;2.361983;primary;0;NEED
48.84059;2.362244;primary;0;NEED
48.840923;2.362495;primary;0;NEED
48.841256;2.362744;primary;0;NEED
48.841589;2.362994;primary;0;NEED
48.841922;2.363242;primary;0;NEED
48.874861;2.278748;primary;0;NEED
48.875096;2.279285;primary;0;NEED
48.883101;2.287433;primary;0;NEED
48.882855;2.287034;primary;0;NEED
48.882609;2.286635;primary;0;NEED
48.882362;2.286236;primary;0;NEED
48.886466;2.295767;primary;0;NEED
48.886672;2.296348;primary;0;NEED
48.886878;2.29693;primary;0;NEED
48.887084;2.297511;primary;0;NEED
48.897897;2.344732;primary;0;NEED
48.897945;2.345378;primary;0;NEED
48.898011;2.34602;primary;0;NEED
48.898088;2.346657;primary;0;NEED
48.898125;2.347305;primary;0;NEED
48.898145;2.347955;primary;0;NEED
48.898158;2.348606;primary;0;NEED
48.89817;2.349256;primary;0;NEED
48.898192;2.349906;primary;0;NEED
48.898213;2.350556;primary;0;NEED
48.898226;2.351206;primary;0;NEED
48.898246;2.351856;primary;0;NEED
48.898261;2.352507;primary;0;NEED
48.898525;2.356698;primary;0;NEED
48.898473;2.356041;primary;0;NEED
48.898461;2.355379;primary;0;NEED
48.89845;2.354717;primary;0;NEED
48.89844;2.354055;primary;0;NEED
48.898457;2.353397;primary;0;NEED
48.891575;2.349604;primary;0;NEED
48.891964;2.349358;primary;0;NEED
48.892339;2.349052;primary;0;NEED
48.892708;2.348731;primary;0;NEED
48.893083;2.348423;primary;0;NEED
48.893455;2.34811;primary;0;NEED
48.893826;2.347793;primary;0;NEED
48.894198;2.34748;primary;0;NEED
48.894577;2.347186;primary;0;NEED
48.894952;2.346879;primary;0;NEED
48.895326;2.346571;primary;0;NEED
48.892308;2.379123;primary;0;NEED
48.892642;2.379555;primary;0;NEED
48.892976;2.379986;primary;0;NEED
48.893312;2.380416;primary;0;NEED
48.893648;2.380844;primary;0;NEED
48.893984;2.381271;primary;0;NEED
48.894315;2.381708;primary;0;NEED
48.89763;2.385468;primary;0;NEED
48.897326;2.385135;primary;0;NEED
48.897022;2.384804;primary;0;NEED
48.896717;2.384474;primary;0;NEED
48.896412;2.384143;primary;0;NEED
48.898274;2.386343;primary;0;NEED
48.898576;2.386657;primary;0;NEED
48.898876;2.386974;primary;0;NEED
48.899177;2.387291;primary;0;NEED
48.899478;2.387607;primary;0;NEED
48.899776;2.387929;primary;0;NEED
48.898875;2.383276;primary;0;NEED
48.898729;2.383554;primary;0;NEED
48.898875;2.383276;primary;0;NEED
48.898753;2.383861;primary;0;NEED
48.898632;2.384446;primary;0;NEED
48.89851;2.385031;primary;0;NEED
48.898389;2.385616;primary;0;NEED
48.897;2.39241;primary;0;NEED
48.897182;2.391848;primary;0;NEED
48.897317;2.391257;primary;0;NEED
48.897415;2.390649;primary;0;NEED
48.897468;2.390028;primary;0;NEED
48.897507;2.389405;primary;0;NEED
48.898389;2.385616;primary;0;NEED
48.898224;2.386242;primary;0;NEED
48.89806;2.386869;primary;0;NEED
48.89786;2.387472;primary;0;NEED
48.897692;2.388096;primary;0;NEED
48.897555;2.388737;primary;0;NEED
48.897507;2.389405;primary;0;NEED
48.877187;2.406546;primary;0;NEED
48.877005;2.40664;primary;0;NEED
48.836577;2.359295;primary;0;NEED
48.836914;2.359549;primary;0;NEED
48.837251;2.359807;primary;0;NEED
48.837588;2.360063;primary;0;NEED
48.837927;2.360314;primary;0;NEED
48.838268;2.360559;primary;0;NEED
48.83861;2.3608;primary;0;NEED
48.898588;2.362905;primary;0;NEED
48.898598;2.363362;primary;0;NEED
48.898608;2.363818;primary;0;NEED
48.898618;2.364275;primary;0;NEED
48.892513;2.394869;primary;0;NEED
48.892186;2.395237;primary;0;NEED
48.888045;2.396042;primary;0;NEED
48.887686;2.396131;primary;0;NEED
48.887326;2.396221;primary;0;NEED
48.886966;2.396293;primary;0;NEED
48.886601;2.396306;primary;0;NEED
48.859916;2.290548;primary;0;NEED
48.860243;2.290951;primary;0;NEED
48.860569;2.291354;primary;0;NEED
48.860895;2.291757;primary;0;NEED
48.860895;2.291757;primary;0;NEED
48.861216;2.292173;primary;0;NEED
48.861536;2.292588;primary;0;NEED
48.861857;2.293004;primary;0;NEED
48.862177;2.293419;primary;0;NEED
48.862457;2.293894;primary;0;NEED
48.859951;2.290485;primary;0;NEED
48.859626;2.290092;primary;0;NEED
48.8593;2.289698;primary;0;NEED
48.858975;2.289307;primary;0;NEED
48.858648;2.288915;primary;0;NEED
48.858338;2.288495;primary;0;NEED
48.860368;2.29123;primary;0;NEED
48.860601;2.291292;primary;0;NEED
48.860838;2.29133;primary;0;NEED
48.858842;2.29281;primary;0;NEED
48.858589;2.292444;primary;0;NEED
48.858336;2.292078;primary;0;NEED
48.858082;2.291712;primary;0;NEED
48.857805;2.291389;primary;0;NEED
48.849381;2.281564;primary;0;NEED
48.849094;2.281269;primary;0;NEED
48.860585;2.290832;primary;0;NEED
48.860368;2.29123;primary;0;NEED
48.859317;2.29284;primary;0;NEED
48.858984;2.293169;primary;0;NEED
48.820625;2.263376;primary;0;NEED
48.820521;2.262745;primary;0;NEED
48.820406;2.262115;primary;0;NEED
48.820227;2.261523;primary;0;NEED
48.820003;2.260965;primary;0;NEED
48.819779;2.260406;primary;0;NEED
48.819538;2.259866;primary;0;NEED
48.819257;2.259372;primary;0;NEED
48.858091;2.436432;primary;0;NEED
48.85807;2.436062;primary;0;NEED
48.858009;2.435703;primary;0;NEED
48.875545;2.279025;primary;0;NEED
48.875454;2.27916;primary;0;NEED
48.876966;2.282569;primary;0;NEED
48.876661;2.282656;primary;0;NEED
48.855434;2.263427;primary;0;NEED
48.855783;2.263649;primary;0;NEED
48.856133;2.263872;primary;0;NEED
48.856482;2.264095;primary;0;NEED
48.856832;2.264317;primary;0;NEED
48.857183;2.264534;primary;0;NEED
48.855434;2.263427;primary;0;NEED
48.855063;2.263124;primary;0;NEED
48.854663;2.262931;primary;0;NEED
48.854663;2.262931;primary;0;NEED
48.855032;2.263237;primary;0;NEED
48.855434;2.263427;primary;0;NEED
48.863485;2.268902;primary;0;NEED
48.863828;2.269211;primary;0;NEED
48.864174;2.269512;primary;0;NEED
48.864524;2.269804;primary;0;NEED
48.86487;2.270106;primary;0;NEED
48.865216;2.270408;primary;0;NEED
48.863485;2.268902;primary;0;NEED
48.86333;2.268613;primary;0;NEED
48.863177;2.268433;primary;0;NEED
48.862904;2.268205;primary;0;NEED
48.862624;2.268007;primary;0;NEED
48.861393;2.267261;primary;0;NEED
48.861596;2.267476;primary;0;NEED
48.861799;2.267691;primary;0;NEED
48.863134;2.268666;primary;0;NEED
48.863485;2.268902;primary;0;NEED
48.825901;2.280505;primary;0;NEED
48.825637;2.280832;primary;0;NEED
48.87781;2.297963;primary;0;NEED
48.877784;2.298086;primary;0;NEED
48.8835;2.346642;primary;0;NEED
48.883369;2.346021;primary;0;NEED
48.883247;2.345393;primary;0;NEED
48.883129;2.344765;primary;0;NEED
48.88301;2.344136;primary;0;NEED
48.882887;2.343509;primary;0;NEED
48.882761;2.342883;primary;0;NEED
48.882635;2.342258;primary;0;NEED
48.88251;2.341632;primary;0;NEED
48.882396;2.341002;primary;0;NEED
48.882261;2.340384;primary;0;NEED
48.881906;2.339665;primary;0;NEED
48.881982;2.340313;primary;0;NEED
48.88211;2.340957;primary;0;NEED
48.882235;2.341603;primary;0;NEED
48.882357;2.342249;primary;0;NEED
48.88248;2.342896;primary;0;NEED
48.882604;2.343542;primary;0;NEED
48.882728;2.344188;primary;0;NEED
48.882854;2.344833;primary;0;NEED
48.882981;2.345478;primary;0;NEED
48.883109;2.346122;primary;0;NEED
48.883239;2.346766;primary;0;NEED
48.895432;2.265861;primary;0;NEED
48.895687;2.265611;primary;0;NEED
48.895941;2.265362;primary;0;NEED
48.886466;2.295767;primary;0;NEED
48.886338;2.295424;primary;0;NEED
48.890112;2.303826;primary;0;NEED
48.890313;2.30353;primary;0;NEED
48.841688;2.266878;primary;0;NEED
48.841956;2.267395;primary;0;NEED
48.84152;2.266559;primary;0;NEED
48.841688;2.266878;primary;0;NEED
48.856261;2.346522;primary;0;NEED
48.856557;2.346701;primary;0;NEED
48.856852;2.346881;primary;0;NEED
48.857147;2.34706;primary;0;NEED
48.839606;2.262802;primary;0;NEED
48.839426;2.262222;primary;0;NEED
48.839246;2.261642;primary;0;NEED
48.839066;2.261062;primary;0;NEED
48.838887;2.260481;primary;0;NEED
48.838707;2.259901;primary;0;NEED
48.838527;2.259321;primary;0;NEED
48.838347;2.258741;primary;0;NEED
48.838167;2.258161;primary;0;NEED
48.837987;2.257581;primary;0;NEED
48.865216;2.270408;primary;0;NEED
48.865528;2.270664;primary;0;NEED
48.865528;2.270664;primary;0;NEED
48.865822;2.270916;primary;0;NEED
48.866116;2.271168;primary;0;NEED
48.866411;2.27142;primary;0;NEED
48.866702;2.271679;primary;0;NEED
48.865528;2.270664;primary;0;NEED
48.865463;2.270543;primary;0;NEED
48.869433;2.273977;primary;0;NEED
48.869718;2.274348;primary;0;NEED
48.870064;2.27458;primary;0;NEED
48.87041;2.274812;primary;0;NEED
48.870756;2.275046;primary;0;NEED
48.871104;2.27527;primary;0;NEED
48.869008;2.273654;primary;0;NEED
48.86922;2.273817;primary;0;NEED
48.869433;2.273977;primary;0;NEED
48.836402;2.263797;primary;0;NEED
48.836772;2.264176;primary;0;NEED
48.837138;2.264563;primary;0;NEED
48.837503;2.264951;primary;0;NEED
48.837869;2.265339;primary;0;NEED
48.838235;2.265727;primary;0;NEED
48.896405;2.310347;primary;0;NEED
48.896749;2.310077;primary;0;NEED
48.896749;2.310077;primary;0;NEED
48.896835;2.310073;primary;0;NEED
48.819857;2.325489;primary;0;NEED
48.819581;2.325501;primary;0;NEED
48.819802;2.325759;primary;0;NEED
48.819905;2.32575;primary;0;NEED
48.820253;2.325719;primary;0;NEED
48.820427;2.325693;primary;0;NEED
48.844837;2.363899;primary;0;NEED
48.845144;2.363449;primary;0;NEED
48.845451;2.362999;primary;0;NEED
48.845757;2.362548;primary;0;NEED
48.846064;2.362097;primary;0;NEED
48.846368;2.361644;primary;0;NEED
48.846674;2.361192;primary;0;NEED
48.846987;2.360752;primary;0;NEED
48.847292;2.3603;primary;0;NEED
48.847598;2.359847;primary;0;NEED
48.847903;2.359395;primary;0;NEED
48.848209;2.358944;primary;0;NEED
48.848513;2.358489;primary;0;NEED
48.848815;2.358031;primary;0;NEED
48.849117;2.357574;primary;0;NEED
48.875312;2.315799;primary;0;NEED
48.875232;2.316262;primary;0;NEED
48.828126;2.303845;primary;0;NEED
48.828149;2.303588;primary;0;NEED
48.82786;2.304931;primary;0;NEED
48.828001;2.304394;primary;0;NEED
48.828126;2.303845;primary;0;NEED
